,Name,IATA,Latitude,Longitude
6325,Sondok Airport,DSO,39.745201,127.47399899999999
6326,Malcolm McKinnon Airport,SSI,31.15180016,-81.39129639
6327,Beaver County Airport,BFP,40.7724990845,-80.39140319820001
6328,Georgetown County Airport,GGE,33.311698913600004,-79.3196029663
6329,Hardwick Field,HDI,35.22010040283203,-84.8323974609375
6330,Renton Municipal Airport,RNT,47.4930992126,-122.21600341799999
6331,Brackett Field,POC,34.091598510742,-117.78199768066001
6332,Cross City Airport,CTY,29.6354999542,-83.10479736330002
6333,Oconee County Regional Airport,CEU,34.67190170000001,-82.8864975
6334,Beech Factory Airport,BEC,37.6944999695,-97.2149963379
6335,Tabing Airport,\N,-0.8749889999999999,100.351997
6336,Tom B. David Field,\N,34.45539856,-84.93920135
6337,Habersham County Airport,\N,34.49990082,-83.55670166
6338,Georgetown Municipal Airport,\N,30.678800582885746,-97.6793975830078
6339,Old Rhinebeck Airport,\N,41.9715004,-73.86289978
6340,Duxford Aerodrome,QFO,52.090801,0.131944
6341,Sidney Municipal-Lloyd W Carr Field,SNY,41.10129929,-102.98500059999999
6342,Newnan Hospital Heliport,\N,33.38090133666992,-84.8010025024414
6343,Great Keppel Is Airport,GKL,-23.1833000183,150.942001343
6344,Roper Bar Airport,RPB,-14.734814000000002,134.525485
6345,Mount Garnet Airport,\N,-17.700000762939453,145.14999389648438
6346,Innisfail Airport,IFL,-17.55940055847168,146.01199340820312
6347,Kalaeloa Airport,JRF,21.3074,-158.070009
6348,Bamiyan Airport,BIN,34.817001342773445,67.81700134277344
6349,Changbaishan Airport,NBS,42.066944,127.602222
6350,Orang Airport,RGO,41.428538,129.647555
6351,Moomba Airport,MOO,-28.09939956665039,140.19700622558594
6352,Lublin Airport,LUZ,51.240278,22.713611
6353,Iosco County Airport,ECA,44.312801,-83.422302
6354,Madison County Executive Airport-Tom Sharp Jr Field,\N,34.861400599999996,-86.55750275
6355,Leesburg Executive Airport,\N,39.077999,-77.557503
6356,Anoka County-Blaine (Janes Field) Airport,\N,45.145,-93.211401
6357,Robinson Crusoe Airport,\N,-33.6650009155,-78.9297027588
6358,Villa Airport,VAM,3.47055555556,72.8358333333
6359,Lingling Airport,LLF,26.338661,111.61004299999999
6360,Lošinj Island Airport,LSZ,44.565799713100006,14.3930997849
6361,Onslow Airport,ONS,-21.668300628662,115.1129989624
6362,Theodore Airport,TDR,-24.99329948425293,150.09300231933594
6363,Williamson Sodus Airport,\N,43.234699,-77.12100000000001
6364,Fairoaks Airport,\N,51.3480987549,-0.5588889718060001
6365,Boulder Municipal Airport,WBU,40.039398193400004,-105.225997925
6366,Neustadt-Glewe Airport,\N,53.35972213745117,11.615278244018555
6367,Goetsenhoven Air Base,\N,50.781700134277344,4.957779884338379
6368,Tutow Airport,\N,53.92194366455078,13.218889236450195
6369,Bremgarten Airport,\N,47.902778625500005,7.617777824400001
6370,Bitburg Airport,BBJ,49.945278,6.565
6371,Palo Alto Airport of Santa Clara County,PAO,37.461101532,-122.114997864
6372,Ust-Nera Airport,USR,64.550003051758,143.11500549316003
6373,Letiště Vysoké Mýto,\N,49.926899,16.185801
6374,Spa (la Sauvenière) Airfield,\N,50.482498,5.9103
6375,Falcon Field,MSC,33.4608001709,-111.72799682600001
6376,Coolidge Municipal Airport,\N,32.935901641845696,-111.427001953125
6377,Cottonwood Airport,\N,34.7299995422,-112.03500366200001
6378,Namur-Suarlée Airfield,\N,50.487999,4.76892
6379,Kiewit Airfield Hasselt,\N,50.970001,5.37507
6380,Ak-Chin Regional Airport,\N,32.990806,-111.91852800000001
6381,Wickenburg Municipal Airport,\N,33.96889877,-112.79900359999999
6382,Yangzhou Taizhou Airport,YTY,32.5634,119.7198
6383,Oakland County International Airport,PTK,42.665500640869006,-83.420097351074
6384,Kissidougou Airport,KSI,9.1605596542358,-10.124400138855
6385,Dillant Hopkins Airport,EEN,42.898399353027344,-72.27079772949219
6386,Tianshui Maijishan Airport,THQ,34.559398651100004,105.86000061
6387,Kawama Airport,VRO,23.1240005493,-81.30159759520001
6388,Kooddoo Airport,GKK,0.7324,73.4336
6389,Glasgow Industrial Airport,\N,48.42110061645508,-106.52799987792969
6390,Rochester Airport,RCS,51.35189819335938,0.5033329725265503
6391,Termas de Río Hondo international Airport,RHD,-27.4966,-64.93595
6392,Keetmanshoop Airport,KMP,-26.5398006439209,18.111400604248047
6393,Kangding Airport,KGT,30.1575,101.73472199999999
6394,Velikiy Ustyug Airport,VUS,60.78829956054688,46.2599983215332
6395,Iowa City Municipal Airport,IOW,41.639198303200004,-91.5465011597
6396,Turpan Jiaohe Airport,TLQ,43.0308,89.0987
6397,Lorenzo Airport,\N,-13.389444351196287,-38.90999984741211
6398,Windom Municipal Airport,\N,43.91339874267578,-95.1093978881836
6399,Longview Ranch Airport,\N,44.66170120239258,-119.6520004272461
6400,Rothera Research Station,\N,-67.5675,-68.1274027778
6401,Sortavala Airport,\N,61.73609924316406,30.673599243164066
6402,Lee Airport,ANP,38.942902000000004,-76.568398
6403,Cuamba Airport,FXO,-14.815,36.529999
6404,Bodaybo Airport,ODO,57.8661003113,114.24299621600001
6405,Zhytomyr Airport,ZTR,50.270556,28.738611
6406,Paluknys Airport,\N,54.48484802246094,24.98737335205078
6407,Mattala Rajapaksa International Airport,HRI,6.284467,81.124128
6408,Pecos Municipal Airport,PEQ,31.382400512694996,-103.51100158691
6409,Hattiesburg Bobby L Chain Municipal Airport,HBG,31.26479912,-89.25279999
6410,Botucatu - Tancredo de Almeida Neves Airport,QCJ,-22.939501,-48.467999
6411,Base Aérea Airport,\N,-16.2292,-48.964298
6412,Mário Pereira Lopes–São Carlos Airport,QSC,-21.875401,-47.903703
6413,Chan Gurney Municipal Airport,YKN,42.916698455811,-97.385902404785
6414,Sir Bani Yas Airport,XSB,24.283610999999997,52.580278
6415,Bromont (Roland Desourdy) Airport,ZBM,45.2907981873,-72.74140167239999
6416,Beccles Airport,\N,52.4352989197,1.6183300018300002
6417,Kratie Airport,KTI,12.48799991607666,106.05500030517578
6418,Caldera Airport,\N,-27.07810020446777,-70.79530334472656
6419,San Pedro de Atacama Airport,\N,-22.92169952392578,-68.15840148925781
6420,Copacabana Airport,\N,-16.191099166870114,-69.09559631347656
6421,Guyuan Liupanshan Airport,GYU,36.078888888899996,106.21694444399999
6422,RAF Brawdy,\N,51.88375,-5.119972
6423,Changhai Airport,CNI,39.2666666667,122.666944444
6424,Redhill Aerodrome,KRH,51.2136001587,-0.138611003757
6425,Jiagedaqi Airport,JGD,50.371389,124.1175
6426,Chinchilla Airport,CCL,-26.774999618530273,150.61700439453125
6427,Hayward Executive Airport,HWD,37.659198761,-122.122001648
6428,Motueka Airport,MZP,-41.12329864501953,172.98899841308594
6429,Shute Harbour Airport,JHQ,-20.277221,148.755556
6430,Enstone Aerodrome,\N,51.9281666667,-1.4285
6431,Ann Arbor Municipal Airport,ARB,42.2229995728,-83.74559783939999
6432,Shepparton Airport,SHT,-36.42890167236328,145.39300537109375
6433,Temora Airport,TEM,-34.421398162841804,147.51199340820312
6434,Gayndah Airport,GAH,-25.61440086364746,151.61900329589844
6435,Wilcannia Airport,WIO,-31.52639961242676,143.375
6436,Ivanhoe Airport,\N,-32.88330078125,144.30999755859375
6437,Menindee Airport,\N,-32.36669921875,142.40499877929688
6438,Pooncarie Airport,\N,-33.36669921875,142.58799743652344
6439,Tilpa Airport,\N,-30.93330001831055,144.41700744628906
6440,Reichenbach Air Base,\N,46.61360168457031,7.6777801513671875
6441,Bijie Feixiong Airport,BFJ,27.267065999999996,105.47209699999999
6442,Lensk Airport,ULK,60.7206001282,114.82599639899999
6443,Kavalerovo Airport,KVR,44.2726,135.029
6444,Iğdır Airport,IGD,39.9766273499,43.8766479492
6445,Şanlıurfa GAP Airport,GNY,37.445663,38.895592
6446,Zafer Airport,KZR,39.113079,30.128110999999997
6447,Velikiye Luki Airport,VLU,56.38109970092773,30.60810089111328
6448,Yelahanka Air Force Station,\N,13.135499954223633,77.60600280761719
6449,Yeltsovka Airport,\N,55.09239959716797,83.00450134277344
6450,Kodinsk Airport,\N,58.47940063476562,99.09390258789062
6451,Lake Macquarie Airport,BEO,-33.0667,151.647995
6452,Henry County Airport,\N,33.389099,-84.332397
6453,Brampton Island Airport,BMP,-20.803300857543945,149.27000427246094
6454,Alameda Naval Air Station,NGZ,37.78889846801758,-122.31999969482422
6455,Endelave Flyveplads,\N,55.7565,10.2485
6456,St. Johann In Tirol Airport,\N,47.5201,12.4497
6457,Thalmässing-Waizenhofen Airport,\N,49.06416702270508,11.209166526794434
6458,Cochrane Airport,YCN,49.10559844970703,-81.01360321044922
6459,Estadual Arthur Siqueira Airport,BJP,-22.979162,-46.537508
6460,Busselton Regional Airport,BQB,-33.688423156700004,115.40159606899999
6461,Srednekolymsk Airport,SEK,67.4805,153.7364
6462,Comarapa Airport,\N,-17.91360092163086,-64.51779937744139
6463,Inverell Airport,IVR,-29.888299942,151.143997192
6464,Glen Innes Airport,GLI,-29.67499923706055,151.68899536132812
6465,Ansbach-Petersdorf Airport,\N,49.361111,10.669444
6466,Immokalee Regional Airport,IMM,26.43320084,-81.40100098
6467,Maranggo Airport,TQQ,-5.7645702362061,123.91699981689
6468,Rancho San Simeon Airport,\N,35.60770034790039,-121.11000061035156
6469,Yichun Mingyueshan Airport,YIC,27.8025,114.3062
6470,Dinwiddie County Airport,PTB,37.183799743652,-77.507400512695
6471,Kasongo Airport,\N,-4.5329999923706055,26.617000579833984
6472,McMurdo Station Pegasus Field,\N,-77.9634017944336,166.52499389648438
6473,Klatovy Airport,\N,49.41830062866211,13.321900367736815
6474,Sheboygan County Memorial Airport,SBM,43.76959991,-87.85140228
6475,Fortescue - Dave Forrest Aerodrome,KFE,-22.290754,119.43714299999999
6476,Kangel Danda Airport,\N,27.4106333137,86.64659500120001
6477,Bajura Airport,BJU,29.50200080871582,81.66899871826172
6478,Chara Airport,\N,56.91333389282226,118.2699966430664
6479,Herning Airport,\N,56.18470001220703,9.04444980621338
6480,Oberschleißheim Airfield,\N,48.239445,11.561389
6481,Pinal Airpark,MZJ,32.5106010437,-111.32800293
6482,Glendale Municipal Airport,\N,33.526901245117195,-112.29499816894531
6483,Safford Regional Airport,SAD,32.85480118,-109.6350021
6484,Verden-Scharnhorst Airfield,\N,52.965279,9.282778
6485,Solomon Airport,SLJ,-22.2554,117.7627
6486,Nittenau-Bruck Airport,\N,49.22249984741211,12.296667098999025
6487,Kerama Airport,KJP,26.1683006287,127.29299926799999
6488,Americana Airport,\N,-22.755800247192386,-47.26940155029297
6489,Ekibastuz Airport,EKB,51.59099960327149,75.21499633789062
6490,Adamovka,\N,51.5,59.936111
6491,Kvarkeno,\N,52.078333,59.683333
6492,Sikeston Memorial Municipal Airport,SIK,36.898899078369006,-89.561798095703
6493,Tetiaroa Airport,TTI,-17.013299942016598,-149.58700561523438
6494,Floyd Bennett Memorial Airport,GFL,43.3412017822,-73.6102981567
6495,Saratoga County Airport,\N,43.05130005,-73.86119843
6496,Crystal River Airport,\N,28.867300033569336,-82.57129669189453
6497,Martin State Airport,MTN,39.325699,-76.413803
6498,Lincoln Regional Karl Harder Field,\N,38.90919876098633,-121.35099792480469
6499,Fostoria Metropolitan Airport,\N,41.19079971,-83.39450073
6500,Eastern Slopes Regional Airport,FRY,43.9911003113,-70.94789886470001
6501,Coral Creek Airport,\N,26.85449981689453,-82.2511978149414
6502,Lakefront Airport,NEW,30.042400360107003,-90.02829742431601
6503,Coeur D'Alene - Pappy Boyington Field,COE,47.77429962,-116.8199997
6504,Beaumont Municipal Airport,BMT,30.070699691799998,-94.21579742430002
6505,Vermilion Regional Airport,DNV,40.19919968,-87.59590149
6506,Coonabarabran Airport,COJ,-31.332500457763672,149.26699829101562
6507,Space Coast Regional Airport,TIX,28.514799118042003,-80.799201965332
6508,Bumi Airport,BZH,-16.8169994354,28.3500003815
6509,Warnervale Airport,\N,-33.240278,151.429722
6510,Bouarfa Airport,UAR,32.5143055556,-1.98305555556
6511,Nyeri Airport,NYE,-0.3644140064716339,36.97848510742188
6512,Andrau Airpark,AAP,29.722499847399998,-95.5883026123
6513,Flying Cloud Airport,FCM,44.827201843299996,-93.4570999146
6514,Likoma Island Airport,LIX,-12.075833,34.737221999999996
6515,Johnson County Executive Airport,OJC,38.84759903,-94.73760223
6516,Sigiriya Air Force Base,GIU,7.956669807430002,80.7285003662
6517,Neumünster Airport,EUM,54.079444885253906,9.941389083862305
6518,Tak Airport,TKT,16.895999908447266,99.25330352783205
6519,Barrie-Orillia (Lake Simcoe Regional Airport),YLK,44.485298156700004,-79.55560302730001
6520,Huronia Airport,\N,44.6833000183,-79.9282989502
6521,Markham Airport,\N,43.93579864501953,-79.26219940185547
6522,Stanhope Municipal Airport,\N,45.1108333333,-78.64
6523,Kawartha Lakes (Lindsay) Airport,\N,44.3647,-78.783897
6524,Niagara District Airport,YCM,43.19169998168945,-79.17169952392578
6525,Edenvale Aerodrome,\N,44.441101,-79.962799
6526,Orillia Airport,\N,44.67765578389999,-79.31021690370002
6527,Holland Landing Airpark,\N,44.08940124511719,-79.49500274658203
6528,Parry Sound Area Municipal Airport,YPD,45.2575,-79.829697
6529,Hanover / Saugeen Municipal Airport,\N,44.158297999999995,-81.062798
6530,Brandywine Airport,\N,39.9901008605957,-75.58190155029297
6531,Manassas Regional Airport/Harry P. Davis Field,MNZ,38.72140121,-77.51540375
6532,Texas Gulf Coast Regional Airport,LJN,29.108600616500002,-95.46209716799999
6533,Bubovice Airport,\N,49.97439956665039,14.178099632263185
6534,Rakkestad Astorp Airport,\N,59.397498999999996,11.3469
6535,Bingöl Çeltiksuyu Airport,BGG,38.8592605591,40.5959625244
6536,Kastamonu Airport,KFS,41.31420135498047,33.79579925537109
6537,Elstree Airfield,\N,51.6557998657,-0.325832992792
6538,Sandtoft Airfield,\N,53.559700012200004,-0.8583329916
6539,Torit Airport,\N,4.400000095367432,32.58300018310547
6540,Shelby County Airport,\N,39.410400390599996,-88.8453979492
6541,Lüliang Airport,LLV,37.683333000000005,111.142778
6542,Daocheng Yading Airport,DCY,29.323056,100.053333
6543,Gannan Xiahe Airport,GXH,34.8105,102.6447
6544,Vängsö Airport,\N,59.10110092163086,17.21109962463379
6545,Comiso Airport,CIY,36.994601,14.607182
6546,Enumclaw Airport,\N,47.195701599121094,-122.02200317382812
6547,Markovo Airport,KVM,64.667,170.417007
6548,Seymchan Airport,\N,62.92078018188477,152.4227752685547
6549,Zyryanka Airport,ZKP,65.7485,150.8889
6550,Susuman Airport,\N,62.76666641235352,148.14666748046875
6551,Ust-Maya Airport,UMS,60.356998443604,134.43499755859
6552,Aldan Airport,ADH,58.60279846191406,125.40899658203124
6553,Olyokminsk Airport,OLZ,60.397498999999996,120.471001
6554,Vitim Airport,\N,59.458,112.563004
6555,Pellworm Field,\N,54.5363883972,8.68000030518
6556,Xinyuan Nalati Airport,NLT,43.4318,83.3786
6557,Port Alsworth Airport,PTA,60.20168100000001,-154.325863
6558,Fontaine Airport,BOR,47.65560150146499,7.0108299255371
6559,Fairfield County Airport,\N,34.31549835205078,-81.10880279541016
6560,Obock Airport,OBC,11.967000007629395,43.266998291015625
6561,Tadjoura Airport,TDJ,11.782999992370605,42.91699981689453
6562,Santa Cruz del Quiche Airport,AQB,15.012200355529785,-91.15059661865234
6563,Norðfjörður Airport,NOR,65.13189697265625,-13.746399879455565
6564,Bursa Airport,BTZ,40.233299255371094,29.00919914245605
6565,Skyhaven Airport,\N,43.28409957885742,-70.9292984008789
6566,Waris Airport,WAR,-3.235,140.994
6567,Newton City-County Airport,EWK,38.0582008362,-97.2744979858
6568,La Ferté Alais Airfield,\N,48.498652,2.338867
6569,Bairnsdale Airport,BSJ,-37.88750076293945,147.5679931640625
6570,Taszár Air Base,TZR,46.39310073852539,17.917499542236328
6571,Fort Bridger Airport,FBR,41.3918991089,-110.40699768100001
6572,Prosser Airport,\N,46.21340179,-119.7910004
6573,Chehalis Centralia Airport,CLS,46.6769981384,-122.98300170899999
6574,Desert Aire Regional Airport,\N,46.687401,-119.920998
6575,Evanston-Uinta County Airport-Burns Field,EVW,41.27479935,-111.0350037
6576,Sabetha Municipal Airport,\N,39.90420150756836,-95.77940368652344
6577,Mt Pleasant Regional-Faison field,\N,32.89780045,-79.78289795
6578,Jimmy Carter Regional Airport,\N,32.110802,-84.18890400000001
6579,Weedon Field,EUF,31.951299667399997,-85.1288986206
6580,Saluda County Airport,\N,33.92679977416992,-81.79460144042969
6581,Dare County Regional Airport,MEO,35.91899872,-75.69550323
6582,Auburn University Regional Airport,AUO,32.615101,-85.433998
6583,Tri Cities Airport,\N,42.078499,-76.096296
6584,Bessemer Airport,\N,33.31290054,-86.92590332
6585,Colorado Springs East Airport,\N,38.8744010925293,-104.41000366210938
6586,Crystal Airport,\N,45.0620002746582,-93.35389709472656
6587,Clarke County Airport,\N,32.0849,-88.738897
6588,W H 'Bud' Barron Airport,DBN,32.56439972,-82.98529816
6589,Pukarua Airport,PUK,-18.29560089111328,-137.01699829101562
6590,Kabale Airport,\N,-1.226111,29.96
6591,Guatuso Airport,\N,10.68333339691162,-84.83333587646484
6592,Central Bolívar Airport,\N,8.916666984558105,-71.93333435058594
6593,Corvallis Municipal Airport,CVO,44.49720001,-123.29000090000001
6594,Tuzla Romania Airport,\N,43.98419952392578,28.609699249267575
6595,El Almendro Airport,\N,-35.96055603027344,-71.7933349609375
6596,San Agustin Airport,\N,10.06666660308838,-84.88333129882812
6597,Samambaia Heliport,\N,-22.462499618530273,-43.13055419921875
6598,Fazenda Campo Verde Airport,\N,1.04278004169,-50.5167007446
6599,Prominent Hill Airport,PXH,-29.715999999999998,135.5244
6600,Cowra Airport,CWT,-33.84469985961914,148.6490020751953
6601,Coral Bay Airport,\N,-23.1299991607666,113.7770004272461
6602,Ogden Hinckley Airport,OGD,41.195899963379,-112.0120010376
6603,Lake Country Regional Airport,\N,36.5957984924,-78.56009674070002
6604,Robert S Kerr Airport,\N,35.02159881591797,-94.62129974365234
6605,Colorado Plains Regional Airport,AKO,40.1755981445,-103.22200012200001
6606,Sanderson Field,SHN,47.233600616455,-123.14800262451
6607,Napakiak Airport,WNA,60.69029998779297,-161.97900390625
6608,Napaskiak Airport,PKA,60.70289993,-161.7779999
6609,Tok Airport,\N,63.303332999999995,-143.001111
6610,Bedwell Harbour Seaplane Base,YBW,48.75,-123.23300170899999
6611,Washabo Airport,WSO,5.2152769999999995,-57.185302
6612,Popham Airfield,\N,51.193901000000004,-1.23472
6613,Causey Airport,\N,35.911800384521484,-79.61759948730469
6614,Abaco I Walker C Airport,WKR,27.266700744628906,-78.39969635009766
6615,Black Point Airstrip,\N,24.0894884488,-76.39791727069999
6616,Bartica A Airport,GFO,6.358864,-58.655207
6617,Doylestown Airport,DYL,40.3330001831,-75.1222991943
6618,Cape Town Waterfort Heliport,\N,0.0,0.0
6619,Tingo Maria Airport,TGI,-9.133000373840332,-75.94999694824219
6620,Plínio Alarcom Airport,TJL,-20.754199981689,-51.68420028686499
6621,Zhangye Ganzhou Airport,YZY,38.8018989563,100.67500305200001
6622,Cacoal Airport,OAL,-11.495999999999999,-61.4508
6623,Warren Field,OCW,35.570499420166,-77.049797058105
6624,Hyde County Airport,\N,35.562400817871094,-75.9552001953125
6625,Mocopulli Airport,MHC,-42.340388,-73.715693
6626,Stillwater Regional Airport,SWO,36.161201477051,-97.08570098876999
6627,Okmulgee Regional Airport,OKM,35.668098449706996,-95.948699951172
6628,Cushing Municipal Airport,CUH,35.9499015808,-96.7731018066
6629,Clinton Sherman Airport,CSM,35.3398017883,-99.2005004883
6630,Strother Field,WLD,37.168598175,-97.0375976562
6631,Wiley Post Airport,PWA,35.53419876,-97.64710236
6632,Shreveport Downtown Airport,DTN,32.5401992798,-93.7450027466
6633,Stephenville Clark Regional Airport,SEP,32.215301513671996,-98.177696228027
6634,Perry Municipal Airport,\N,36.38560104370117,-97.2771987915039
6635,Hamilton Municipal Airport,\N,31.6658992767334,-98.14859771728516
6636,Ada Regional Airport,ADT,34.804297999999996,-96.67130300000001
6637,Mesquite Metro Airport,\N,32.74700164794922,-96.53040313720705
6638,Denton Municipal Airport,\N,33.2006988525,-97.19799804690001
6639,Austin Executive Airport,\N,30.397493100000005,-97.5663935
6640,Lago Vista Tx Rusty Allen Airport,\N,30.49860000610352,-97.96949768066406
6641,Brenham Municipal Airport,\N,30.21899986,-96.37429809999999
6642,Lakeway Airpark,\N,30.357500076293945,-97.99449920654295
6643,Iraan Municipal Airport,IRB,30.905700683600003,-101.89199829100001
6644,Kestrel Airpark,\N,29.812700271606445,-98.42530059814452
6645,Elliot Lake Municipal Airport,YEL,46.351398468,-82.5614013672
6646,Wilkes County Airport,IKB,36.2228012085,-81.09829711910002
6647,Charleston Executive Airport,\N,32.70090103149414,-80.00289916992188
6648,Danville Regional Airport,DAN,36.572898864746094,-79.33609771728516
6649,Brookneal/Campbell County Airport,\N,37.1417007446,-79.01640319820001
6650,Yerbogachen Airport,ERG,61.2750015259,108.029998779
6651,Cheraw Municipal Airport/Lynch Bellinger Field,HCW,34.71289825,-79.95700073
6652,Wauchula Municipal Airport,\N,27.514900207520004,-81.880500793457
6653,Lilydale Airport,\N,-37.69169998168945,145.36700439453125
6654,Beni Mellal Airport,BEM,32.401895,-6.315905
6655,Şırnak Şerafettin Elçi Airport,NKT,37.3647,42.0582
6656,Suntar Airport,SUY,62.185001373290994,117.63500213623001
6657,Tazadit Airport,OUZ,22.75639915466309,-12.483599662780762
6658,Asaba International Airport,ABB,6.204167,6.665278
6659,Akwa Ibom International Airport,QUO,4.8725,8.093
6660,Kasama Airport,KAA,-10.216699600219727,31.13330078125
6661,Mbeya Airport,\N,-8.919444,33.463889
6662,Mpanda Airport,\N,-6.355373999999999,31.084115999999998
6663,Songea Airport,SGX,-10.68299961090088,35.58300018310547
6664,Morogoro Airport,\N,-6.797220230102539,37.653099060058594
6665,Jiuhuashan Airport,JUH,30.7403,117.6856
6666,Anshan Air Base,AOG,41.105301000000004,122.853996
6667,Saertu Airport,DQA,46.7463888889,125.14055555600001
6668,Zunyi Xinzhou Airport,ZYI,27.5895,107.0007
6669,Conway Horry County Airport,\N,33.82849884,-79.12220001
6670,Lindu Airport,LDS,47.7520555556,129.019125
6671,Anshun Huangguoshu Airport,AVA,26.2605555556,105.87333333299999
6672,Sikasso Airport,KSS,11.333000183105467,-5.699999809265138
6673,Toowoomba Wellcamp Airport,WTB,-27.558332,151.793335
6674,Tonghua Sanyuanpu Airport,TNH,42.2538888889,125.70333333299999
6675,Suzhou Guangfu Airport,SZV,31.2631,120.40100100000001
6676,City Airport Manchester,\N,53.471698761000006,-2.38971996307
6677,Sleap Airport,\N,52.8339004517,-2.77167010307
6678,Tatenhill Airfield,\N,52.8147010803,-1.7611099481599999
6679,Full Sutton Airfield,\N,53.980598,-0.8647219999999999
6680,Sherburn-In-Elmet Airfield,\N,53.788458,-1.216877
6681,Beringin Airport,\N,-0.940325021744,114.89387512200001
6682,Mulia Airport,LII,-3.7018,137.957
6683,Stenkol Airport,NTI,-2.1033,133.5164
6684,Wasior Airport,WSR,-2.721,134.5061
6685,Silangit Airport,DTB,2.25973,98.99189799999999
6686,Lasikin Airport,\N,2.4102799892425537,96.32559967041016
6687,Seunagan Airport,MEQ,4.25,96.21700286865234
6688,Betoambari Airport,BUW,-5.486879825592041,122.56900024414062
6689,Kao Airport,KAZ,1.1852799654006958,127.89600372314452
6690,Melangguane Airport,MNA,4.00694,126.672997
6691,Sanggata/Sangkimah Airport,SGQ,0.3847,117.54299999999999
6692,Muara Bungo Airport,BUU,-1.1278,102.135
6693,Selayar/Aroepala Airport,\N,-6.1751,120.4362
6694,Illaga Airport,ILA,-3.9764800000000005,137.6225
6695,Oksibil Airport,OKL,-4.9071,140.6277
6696,Kokonau Airport,KOX,-4.71075,136.43515
6697,Clermont Airport,CMQ,-22.77309989929199,147.62100219726562
6698,Warrnambool Airport,WMB,-38.2952995300293,142.44700622558594
6699,Richmond Airport,RCM,-20.701900482177734,143.11500549316406
6700,RAAF Base Curtin,DCN,-17.5813999176,123.82800293
6701,Kualanamu International Airport,KNO,3.6422220000000003,98.885278
6702,Gratiot Community Airport,AMN,43.322101593,-84.68800354
6703,Asheboro Regional Airport,\N,35.65449905,-79.8946991
6704,Seosan Air Base,HMY,36.703998999999996,126.486
6705,Henderson Field,\N,34.71789932250977,-78.00360107421875
6706,Emporia Greensville Regional Airport,\N,36.6869010925293,-77.48280334472656
6707,San Gabriel Valley Airport,EMT,34.086102000000004,-118.035004
6708,Farah Airport,FAH,32.367000579833984,62.18299865722656
6709,Pasighat Airport,IXT,28.06609916687012,95.33560180664062
6710,Kee Field,\N,37.600399017333984,-81.5593032836914
6711,Kramatorsk Airport,KRQ,48.70560073852539,37.62889862060547
6712,Kautokeino Air Base,QKX,69.04029846191406,23.03400039672852
6713,Lille/Marcq-en-Baroeul Airport,\N,50.68719863891602,3.0755600929260254
6714,Kawass Airport,\N,10.651000022888,-14.533599853516
6715,Stinson Municipal Airport,SSF,29.336999893188,-98.47109985351601
6716,Sallisaw Municipal Airport,\N,35.438201899999996,-94.80280304
6717,Jasper County Airport-Bell Field,JAS,30.88570023,-94.03489685
6718,El Dorado Springs Memorial Airport,\N,37.8567008972168,-93.99909973144531
6719,Marfa Municipal Airport,MRF,30.371098999999997,-104.017997
6720,Alpine Casparis Municipal Airport,ALE,30.3841991425,-103.683998108
6721,Bubaque Airport,BQE,11.297355651855467,-15.838079452514648
6722,Chichen Itza International Airport,CZA,20.6413002014,-88.4461975098
6723,Bunbury Airport,BUY,-33.37829971313477,115.677001953125
6724,Cable Airport,CCB,34.1115989685,-117.68800354
6725,Mount Sterling Montgomery County Airport,\N,38.05810165,-83.979599
6726,Elkhart Municipal Airport,EKI,41.7193984985,-86.00319671630001
6727,Nappanee Municipal Airport,\N,41.44620132446289,-85.93479919433594
6728,Jim Hamilton L.B. Owens Airport,CUB,33.970500946,-80.9952011108
6729,Grove Municipal Airport,\N,36.60680008,-94.73860168
6730,Mc Pherson Airport,\N,38.35240173,-97.69129944
6731,Donaldson Field Airport,GDC,34.758301,-82.37640400000001
6732,Perry Houston County Airport,\N,32.51060104370117,-83.76730346679688
6733,Hartsville Regional Airport,HVS,34.403099060100004,-80.11920166019999
6734,Horace Williams Airport,\N,35.935001,-79.06590200000001
6735,San Cristobal de las Casas Airport,SZT,16.690299987793,-92.530097961426
6736,Dunnville Airport,DU9,42.8722000122,-79.5958023071
6737,Brunswick County Airport,\N,33.9292984,-78.07499695
6738,Chesterfield County Airport,\N,37.40650177,-77.52500153
6739,Atherton Airport,\N,-17.2616996765,145.51499939
6740,Bagdarin Airport,\N,54.36920166015625,113.47899627685548
6741,Scarlett Martinez International Airport,RIH,8.375880241394,-80.127899169922
6742,Henderson Oxford Airport,\N,36.36159897,-78.52919769
6743,Leesburg International Airport,LEE,28.82309914,-81.80870056
6744,Semyazino Airport,\N,56.12670135498047,40.31499862670898
6745,Witberg Tswalu Airport,\N,-27.20499992370605,22.48189926147461
6746,Mana Pools Airport,\N,-15.768735000000001,29.385617
6747,Pouso Alegre Airport,PPY,-22.28919982910156,-45.91910171508789
6748,Brigadeiro Cabral Airport,DIQ,-20.180700302124,-44.870899200439
6749,Yeysk Airport,EIK,46.68,38.21
6750,Berdyansk Airport,ERD,46.81499862670898,36.75809860229492
6751,Blimbingsari Airport,BWX,-8.31015,114.3401
6752,Erenhot Saiwusu International Airport,ERL,43.4225,112.096667
6753,Shobdon Aerodrome,\N,52.2416992188,-2.88110995293
6754,Chino Airport,CNO,33.97470093,-117.637001
6755,Kamigoto Airport,\N,33.0130996704,129.192001343
